"Year","Month","USA_Avg_1","USA_Avg_Unc_1","USA_Avg_5","USA_Avg_Unc_5","USA_Avg_10","USA_Avg_Unc_10"
1883,11,10.465,0.179,10.692,0.18,10.72,0.133
1883,12,10.421,0.192,10.68,0.172,10.752,0.133
1884,1,10.388,0.217,10.681,0.175,10.76,0.133
1884,2,10.372,0.223,10.678,0.179,10.749,0.133
1884,3,10.424,0.231,10.671,0.181,10.746,0.131
1884,4,10.593,0.234,10.671,0.182,10.754,0.132
1884,5,10.573,0.238,10.664,0.177,10.744,0.131
1884,6,10.338,0.237,10.604,0.171,10.742,0.129
1884,7,10.347,0.229,10.577,0.179,10.737,0.13
1884,8,10.273,0.201,10.528,0.176,10.738,0.132
1884,9,10.267,0.168,10.534,0.175,10.732,0.134
1884,10,10.409,0.162,10.539,0.179,10.716,0.132
1884,11,10.376,0.173,10.587,0.175,10.708,0.13
1884,12,10.339,0.185,10.595,0.171,10.751,0.131
1885,1,10.396,0.18,10.616,0.173,10.72,0.126
1885,2,10.393,0.183,10.607,0.171,10.727,0.121
1885,3,10.372,0.184,10.61,0.165,10.731,0.115
1885,4,10.231,0.21,10.586,0.161,10.738,0.114
1885,5,10.312,0.211,10.598,0.157,10.727,0.118
1885,6,10.603,0.228,10.582,0.152,10.727,0.118
1885,7,10.534,0.235,10.571,0.155,10.735,0.116
1885,8,10.769,0.212,10.616,0.16,10.734,0.118
1885,9,10.733,0.265,10.585,0.154,10.736,0.12
1885,10,10.714,0.275,10.616,0.152,10.74,0.123
1885,11,10.877,0.276,10.62,0.154,10.79,0.125
1885,12,10.929,0.276,10.612,0.155,10.822,0.124
1886,1,10.978,0.314,10.619,0.155,10.854,0.128
1886,2,11.085,0.335,10.621,0.157,10.851,0.126
1886,3,11.096,0.326,10.633,0.155,10.836,0.123
1886,4,11.171,0.325,10.643,0.157,10.841,0.122
1886,5,10.951,0.343,10.637,0.158,10.824,0.123
1886,6,10.758,0.334,10.65,0.152,10.811,0.124
1886,7,10.924,0.295,10.691,0.147,10.795,0.122
1886,8,10.776,0.299,10.686,0.141,10.786,0.123
1886,9,10.943,0.283,10.725,0.137,10.79,0.124
1886,10,10.931,0.272,10.772,0.134,10.786,0.123
1886,11,10.933,0.253,10.773,0.137,10.792,0.12
1886,12,10.958,0.228,10.769,0.141,10.781,0.12
1887,1,10.942,0.215,10.78,0.14,10.766,0.122
1887,2,10.841,0.2,10.789,0.144,10.761,0.119
1887,3,10.835,0.186,10.772,0.141,10.749,0.115
1887,4,10.73,0.17,10.75,0.133,10.744,0.117
1887,5,10.861,0.194,10.732,0.13,10.746,0.117
1887,6,10.837,0.206,10.837,0.125,10.744,0.12
1887,7,10.651,0.17,10.879,0.12,10.746,0.121
1887,8,10.815,0.156,10.93,0.113,10.746,0.124
1887,9,10.546,0.137,10.927,0.117,10.752,0.121
1887,10,10.645,0.129,10.93,0.121,10.751,0.122
1887,11,10.45,0.121,10.937,0.124,10.754,0.124
1887,12,10.416,0.142,10.952,0.126,10.745,0.119
1888,1,10.392,0.128,10.958,0.123,10.756,0.122
1888,2,10.416,0.145,10.956,0.124,10.759,0.122
1888,3,10.438,0.135,10.95,0.124,10.752,0.123
1888,4,10.49,0.134,10.953,0.123,10.752,0.125
1888,5,10.488,0.131,10.956,0.125,10.754,0.128
1888,6,10.712,0.125,10.959,0.125,10.751,0.133
1888,7,10.998,0.136,11.028,0.124,10.754,0.134
1888,8,10.798,0.134,11.003,0.126,10.754,0.135
1888,9,11.136,0.133,10.981,0.12,10.757,0.137
1888,10,11.162,0.134,10.988,0.118,10.761,0.139
1888,11,11.227,0.137,10.955,0.122,10.751,0.14
1888,12,11.203,0.128,10.941,0.127,10.753,0.142
1889,1,11.193,0.133,10.909,0.128,10.775,0.144
1889,2,11.209,0.146,10.894,0.13,10.765,0.143
1889,3,11.117,0.137,10.908,0.129,10.779,0.14
1889,4,11.125,0.14,10.901,0.129,10.797,0.14
1889,5,11.05,0.162,10.92,0.133,10.802,0.143
1889,6,11.274,0.195,10.958,0.135,10.802,0.147
1889,7,11.289,0.177,10.954,0.13,10.807,0.147
1889,8,11.49,0.155,10.994,0.119,10.814,0.147
1889,9,11.277,0.164,10.964,0.109,10.813,0.147
1889,10,11.196,0.165,10.95,0.11,10.809,0.144
1889,11,11.198,0.183,10.904,0.116,10.812,0.143
1889,12,11.252,0.178,10.892,0.125,10.839,0.142
1890,1,11.283,0.179,10.877,0.127,10.846,0.142
1890,2,11.23,0.198,10.886,0.131,10.836,0.142
1890,3,11.263,0.211,10.894,0.133,10.837,0.14
1890,4,11.248,0.22,10.916,0.135,10.844,0.14
1890,5,11.428,0.235,10.911,0.139,10.848,0.139
1890,6,11.212,0.226,10.908,0.135,10.85,0.141
1890,7,11.28,0.245,10.941,0.142,10.84,0.142
1890,8,11.133,0.257,10.902,0.144,10.845,0.146
1890,9,11.003,0.25,10.918,0.149,10.853,0.147
1890,10,11.006,0.246,10.887,0.156,10.848,0.146
1890,11,10.967,0.25,10.887,0.163,10.833,0.147
1890,12,10.877,0.251,10.89,0.17,10.82,0.149
1891,1,10.737,0.242,10.89,0.176,10.855,0.15
1891,2,10.776,0.248,10.887,0.182,10.859,0.151
1891,3,10.887,0.244,10.88,0.188,10.856,0.152
1891,4,10.91,0.241,10.879,0.191,10.861,0.151
1891,5,10.775,0.224,10.865,0.194,10.859,0.152
1891,6,10.755,0.231,10.856,0.199,10.864,0.153
1891,7,10.554,0.203,10.859,0.204,10.86,0.153
1891,8,10.732,0.175,10.843,0.208,10.858,0.153
1891,9,10.861,0.138,10.833,0.21,10.852,0.151
1891,10,10.74,0.14,10.821,0.215,10.845,0.149
1891,11,10.678,0.142,10.832,0.221,10.848,0.15
1891,12,10.711,0.181,10.834,0.225,10.871,0.15
1892,1,10.778,0.19,10.834,0.227,10.875,0.149
1892,2,10.798,0.19,10.838,0.227,10.885,0.148
1892,3,10.766,0.188,10.855,0.23,10.869,0.147
1892,4,10.805,0.185,10.869,0.233,10.87,0.146
1892,5,10.813,0.175,10.892,0.234,10.862,0.146
1892,6,10.584,0.164,10.841,0.227,10.855,0.147
1892,7,10.583,0.195,10.814,0.225,10.851,0.146
1892,8,10.354,0.226,10.742,0.224,10.854,0.146
1892,9,10.316,0.269,10.747,0.216,10.864,0.147
1892,10,10.334,0.292,10.758,0.213,10.881,0.147
1892,11,10.367,0.304,10.76,0.205,10.882,0.149
1892,12,10.409,0.285,10.748,0.207,10.886,0.15
1893,1,10.458,0.293,10.722,0.206,10.919,0.151
1893,2,10.422,0.294,10.734,0.206,10.922,0.15
1893,3,10.368,0.32,10.756,0.208,10.943,0.149
1893,4,10.307,0.311,10.744,0.205,10.932,0.145
1893,5,10.26,0.319,10.709,0.201,10.937,0.145
1893,6,10.452,0.34,10.68,0.201,10.939,0.144
1893,7,10.587,0.347,10.683,0.203,10.937,0.144
1893,8,10.506,0.376,10.716,0.201,10.944,0.144
1893,9,10.71,0.361,10.731,0.198,10.947,0.144
1893,10,10.829,0.369,10.734,0.198,10.943,0.145
1893,11,10.951,0.389,10.763,0.195,10.932,0.145
1893,12,10.922,0.39,10.787,0.192,10.904,0.145
1894,1,10.915,0.395,10.811,0.191,10.905,0.146
1894,2,10.966,0.383,10.821,0.187,10.882,0.144
1894,3,10.99,0.367,10.796,0.184,10.853,0.142
1894,4,11.076,0.367,10.789,0.181,10.839,0.137
1894,5,11.184,0.36,10.775,0.18,10.838,0.136
1894,6,11.2,0.315,10.784,0.18,10.84,0.134
1894,7,11.063,0.275,10.795,0.185,10.838,0.131
1894,8,10.982,0.218,10.777,0.194,10.839,0.13
1894,9,10.849,0.184,10.774,0.201,10.848,0.13
1894,10,10.881,0.151,10.79,0.198,10.854,0.13
1894,11,10.836,0.106,10.82,0.19,10.882,0.129
1894,12,10.819,0.097,10.819,0.181,10.845,0.129
1895,1,10.72,0.076,10.825,0.176,10.864,0.131
1895,2,10.706,0.085,10.822,0.173,10.845,0.129
1895,3,10.768,0.099,10.834,0.174,10.854,0.125
1895,4,10.621,0.092,10.847,0.174,10.852,0.123
1895,5,10.514,0.096,10.852,0.173,10.86,0.121
1895,6,10.41,0.111,10.863,0.182,10.865,0.12
1895,7,10.625,0.139,10.897,0.176,10.859,0.119
1895,8,11.004,0.171,10.943,0.179,10.871,0.119
1895,9,10.923,0.181,10.967,0.171,10.879,0.118
1895,10,10.886,0.176,10.977,0.16,10.898,0.117
1895,11,10.984,0.197,10.987,0.155,10.892,0.114
1895,12,11.075,0.194,10.989,0.147,10.889,0.115
1896,1,11.184,0.193,10.984,0.141,10.891,0.113
1896,2,11.213,0.19,11.001,0.137,10.884,0.11
1896,3,11.087,0.199,11.015,0.134,10.904,0.109
1896,4,11.136,0.21,11.007,0.133,10.892,0.108
1896,5,11.101,0.209,10.999,0.125,10.901,0.105
1896,6,11.275,0.221,10.952,0.116,10.906,0.103
1896,7,11.116,0.212,10.95,0.11,10.929,0.103
1896,8,11.039,0.202,10.922,0.104,10.937,0.102
1896,9,11.073,0.218,10.873,0.099,10.926,0.102
1896,10,11.019,0.212,10.857,0.087,10.938,0.099
1896,11,10.96,0.206,10.845,0.082,10.945,0.099
1896,12,10.869,0.18,10.846,0.078,10.931,0.099
1897,1,10.848,0.174,10.841,0.073,10.945,0.101
1897,2,10.802,0.169,10.839,0.07,10.927,0.101
1897,3,10.957,0.17,10.841,0.07,10.939,0.103
1897,4,11.095,0.181,10.839,0.069,10.946,0.103
1897,5,11.201,0.181,10.871,0.066,10.965,0.1
1897,6,10.98,0.179,10.849,0.069,10.965,0.096
1897,7,11.095,0.179,10.915,0.071,10.962,0.095
1897,8,11.183,0.175,10.949,0.066,10.961,0.091
1897,9,11.282,0.15,10.96,0.067,10.95,0.092
1897,10,11.269,0.132,10.946,0.065,10.954,0.09
1897,11,11.204,0.145,10.96,0.064,10.97,0.086
1897,12,11.259,0.143,10.981,0.063,10.975,0.089
1898,1,11.254,0.116,10.997,0.064,10.993,0.086
1898,2,11.319,0.116,11.008,0.064,10.986,0.084
1898,3,11.272,0.099,11.001,0.061,11.004,0.079
1898,4,11.107,0.09,11.052,0.062,11.006,0.077
1898,5,10.994,0.06,11.074,0.058,11.01,0.076
1898,6,10.897,0.066,11.099,0.057,10.997,0.073
1898,7,10.853,0.064,11.1,0.051,10.989,0.071
1898,8,10.4,0.084,11.053,0.049,10.989,0.071
1898,9,10.241,0.101,11.077,0.052,10.984,0.07
1898,10,10.232,0.108,11.051,0.052,10.992,0.07
1898,11,10.238,0.13,11.038,0.051,10.997,0.07
1898,12,10.211,0.129,11.024,0.047,10.982,0.067
1899,1,10.199,0.141,11.046,0.046,10.972,0.064
1899,2,10.153,0.149,11.054,0.042,10.986,0.062
1899,3,10.122,0.144,11.056,0.044,10.982,0.062
1899,4,10.239,0.139,11.087,0.043,10.968,0.061
1899,5,10.544,0.146,11.116,0.043,10.963,0.057
1899,6,10.683,0.13,11.077,0.047,10.959,0.056
1899,7,10.884,0.13,11.095,0.043,10.949,0.052
1899,8,11.118,0.156,11.078,0.04,10.943,0.052
1899,9,11.282,0.146,11.103,0.039,10.945,0.052
1899,10,11.324,0.087,11.101,0.042,10.945,0.052
1899,11,11.412,0.082,11.11,0.041,10.953,0.054
1899,12,11.494,0.069,11.111,0.043,10.943,0.053
1900,1,11.499,0.072,11.1,0.041,10.945,0.053
1900,2,11.551,0.087,11.1,0.04,10.946,0.053
1900,3,11.569,0.083,11.067,0.041,10.97,0.054
1900,4,11.684,0.086,11.061,0.045,10.959,0.053
1900,5,11.528,0.081,11.087,0.044,10.954,0.053
1900,6,11.658,0.059,11.086,0.051,10.954,0.052
1900,7,11.553,0.059,11.089,0.054,10.957,0.05
1900,8,11.525,0.09,11.028,0.058,10.96,0.048
1900,9,11.508,0.118,11.04,0.059,10.961,0.05
1900,10,11.409,0.123,11.035,0.056,10.964,0.049
1900,11,11.376,0.12,11.033,0.054,10.979,0.05
1900,12,11.289,0.122,11.005,0.052,10.976,0.05
1901,1,11.432,0.146,10.994,0.054,10.983,0.046
1901,2,11.445,0.163,10.978,0.054,10.977,0.046
1901,3,11.359,0.175,10.953,0.057,10.969,0.045
1901,4,11.311,0.162,10.978,0.058,10.971,0.046
1901,5,11.313,0.146,10.995,0.056,10.958,0.047
1901,6,11.169,0.167,11.012,0.061,10.947,0.049
1901,7,11.091,0.152,10.993,0.058,10.94,0.05
1901,8,11.164,0.118,11.051,0.062,10.938,0.051
1901,9,11.204,0.123,11.09,0.065,10.953,0.051
1901,10,11.273,0.129,11.079,0.069,10.956,0.052
1901,11,11.319,0.124,11.082,0.07,10.966,0.052
1901,12,11.303,0.13,11.071,0.073,10.963,0.053
1902,1,11.114,0.129,11.056,0.073,10.976,0.054
1902,2,11.032,0.121,11.047,0.071,10.986,0.054
1902,3,11.012,0.107,11.05,0.073,11.018,0.055
1902,4,10.965,0.104,11.05,0.071,11.002,0.056
1902,5,11.055,0.111,11.034,0.072,10.978,0.058
1902,6,11.024,0.122,11.038,0.078,10.968,0.06
1902,7,11.063,0.139,10.975,0.081,10.965,0.06
1902,8,10.934,0.169,10.943,0.084,10.962,0.06
1902,9,10.965,0.181,10.981,0.087,10.952,0.061
1902,10,10.937,0.191,10.971,0.087,10.947,0.06
1902,11,10.822,0.179,10.948,0.088,10.948,0.057
1902,12,10.728,0.162,10.927,0.09,10.966,0.058
1903,1,10.724,0.147,10.917,0.092,10.975,0.058
1903,2,10.707,0.131,10.912,0.095,10.965,0.059
1903,3,10.705,0.137,10.92,0.095,10.978,0.062
1903,4,10.689,0.143,10.877,0.094,10.987,0.064
1903,5,10.534,0.149,10.883,0.095,10.983,0.065
1903,6,10.528,0.138,10.853,0.09,10.973,0.066
1903,7,10.372,0.137,10.865,0.089,10.973,0.066
1903,8,10.512,0.165,10.901,0.088,10.964,0.067
1903,9,10.491,0.161,10.86,0.088,10.964,0.069
1903,10,10.454,0.164,10.891,0.087,10.966,0.069
1903,11,10.481,0.151,10.878,0.09,10.986,0.069
1903,12,10.543,0.154,10.869,0.09,11.008,0.072
1904,1,10.514,0.137,10.834,0.091,11.02,0.072
1904,2,10.5,0.143,10.822,0.091,11.065,0.075
1904,3,10.603,0.155,10.85,0.087,11.079,0.077
1904,4,10.602,0.151,10.825,0.084,11.071,0.079
1904,5,10.741,0.149,10.815,0.083,11.063,0.08
1904,6,10.81,0.151,10.849,0.083,11.065,0.082
1904,7,10.793,0.146,10.857,0.084,11.063,0.083
1904,8,10.58,0.146,10.895,0.087,11.069,0.082
1904,9,10.735,0.147,10.933,0.088,11.068,0.083
1904,10,10.784,0.146,10.902,0.086,11.063,0.082
1904,11,10.74,0.141,10.846,0.087,11.064,0.082
1904,12,10.773,0.127,10.826,0.087,11.037,0.084
1905,1,10.8,0.111,10.83,0.087,11.018,0.085
1905,2,10.877,0.101,10.825,0.087,11.013,0.088
1905,3,10.923,0.099,10.838,0.089,11.052,0.089
1905,4,10.816,0.101,10.833,0.088,11.062,0.091
1905,5,10.773,0.093,10.809,0.086,11.051,0.091
1905,6,10.734,0.082,10.846,0.084,11.042,0.093
1905,7,11.006,0.078,10.861,0.082,11.046,0.096
1905,8,11.314,0.091,10.902,0.083,11.039,0.099
1905,9,10.906,0.088,10.917,0.085,11.041,0.099
1905,10,11.01,0.085,10.94,0.089,11.038,0.099
1905,11,11.029,0.091,10.933,0.09,11.036,0.098
1905,12,11,0.114,10.942,0.093,11.025,0.096
1906,1,11.019,0.124,10.952,0.091,11.03,0.096
1906,2,10.994,0.127,10.95,0.092,11.048,0.094
1906,3,11.009,0.121,10.975,0.093,11.064,0.094
1906,4,11.052,0.119,10.955,0.091,11.068,0.094
1906,5,10.973,0.113,10.977,0.089,11.069,0.094
1906,6,11.148,0.116,11.003,0.09,11.08,0.093
1906,7,11.051,0.119,11.048,0.091,11.064,0.093
1906,8,11.133,0.122,11.079,0.09,11.054,0.094
1906,9,11.567,0.14,11.067,0.091,11.067,0.093
1906,10,11.327,0.157,11.063,0.091,11.055,0.092
1906,11,11.158,0.165,11.044,0.092,11.036,0.093
1906,12,11.086,0.163,11.059,0.094,11.04,0.093
1907,1,11.095,0.165,11.07,0.096,11.016,0.094
1907,2,11.046,0.156,11.091,0.097,11.014,0.096
1907,3,10.95,0.15,11.086,0.097,10.988,0.096
1907,4,11.009,0.15,11.076,0.097,10.987,0.096
1907,5,11.024,0.153,11.094,0.097,10.98,0.095
1907,6,11.01,0.136,11.036,0.098,10.975,0.095
1907,7,11.084,0.105,11.061,0.097,10.975,0.094
1907,8,10.97,0.106,11.083,0.098,10.97,0.094
1907,9,10.886,0.127,11.124,0.098,10.97,0.094
1907,10,11.124,0.152,11.153,0.101,10.965,0.093
1907,11,11.257,0.158,11.154,0.103,10.958,0.093
1907,12,11.309,0.162,11.156,0.106,10.969,0.091
1908,1,11.334,0.16,11.176,0.11,10.968,0.091
1908,2,11.33,0.169,11.165,0.113,10.972,0.091
1908,3,11.392,0.181,11.162,0.115,10.956,0.091
1908,4,11.297,0.185,11.199,0.115,10.962,0.091
1908,5,11.373,0.174,11.189,0.112,10.965,0.091
1908,6,11.315,0.192,11.196,0.114,10.976,0.091
1908,7,11.307,0.199,11.196,0.115,10.981,0.089
1908,8,11.4,0.209,11.196,0.112,10.992,0.089
1908,9,11.242,0.198,11.269,0.113,10.996,0.088
1908,10,11.071,0.174,11.244,0.115,10.986,0.086
1908,11,11.036,0.171,11.26,0.111,11.008,0.086
1908,12,11.126,0.174,11.292,0.11,11.021,0.086
1909,1,11.103,0.176,11.294,0.111,11.054,0.087
1909,2,11.209,0.166,11.286,0.112,11.045,0.086
1909,3,11.155,0.16,11.284,0.113,11.04,0.085
1909,4,11.209,0.157,11.286,0.113,11.048,0.084
1909,5,11.325,0.158,11.256,0.117,11.053,0.083
1909,6,10.973,0.153,11.231,0.118,11.063,0.083
1909,7,10.857,0.156,11.175,0.116,11.076,0.083
1909,8,10.6,0.144,11.134,0.117,11.081,0.084
1909,9,11.016,0.165,11.043,0.117,11.079,0.085
1909,10,11.234,0.161,11.072,0.117,11.085,0.085
1909,11,11.287,0.162,11.115,0.117,11.086,0.086
1909,12,11.261,0.151,11.123,0.115,11.063,0.085
1910,1,11.328,0.147,11.12,0.114,11.069,0.085
1910,2,11.245,0.144,11.115,0.116,11.111,0.085
1910,3,11.306,0.148,11.102,0.116,11.074,0.085
1910,4,11.43,0.152,11.096,0.116,11.093,0.085
1910,5,11.25,0.153,11.108,0.114,11.089,0.085
1910,6,11.535,0.148,11.093,0.114,11.08,0.085
1910,7,11.679,0.14,11.074,0.115,11.076,0.086
1910,8,11.878,0.132,11.043,0.111,11.065,0.087
1910,9,11.632,0.123,10.995,0.109,11.059,0.086
1910,10,11.467,0.119,10.985,0.104,11.076,0.085
1910,11,11.563,0.122,10.997,0.103,11.08,0.085
1910,12,11.676,0.114,11.009,0.097,11.089,0.086
1911,1,11.609,0.11,11.009,0.096,11.068,0.086
1911,2,11.599,0.11,11.034,0.095,11.065,0.086
1911,3,11.619,0.102,11.017,0.091,11.092,0.087
1911,4,11.486,0.092,11.016,0.088,11.081,0.087
1911,5,11.309,0.093,11.039,0.087,11.08,0.085
1911,6,11.322,0.107,11.039,0.088,11.075,0.085
1911,7,10.946,0.093,11.06,0.09,11.084,0.085
1911,8,10.824,0.095,11.01,0.089,11.084,0.085
1911,9,10.441,0.1,11.013,0.087,11.072,0.085
1911,10,10.465,0.095,11.033,0.084,11.07,0.086
1911,11,10.43,0.097,11.062,0.081,11.069,0.087
1911,12,10.244,0.099,11.068,0.078,11.041,0.087
1912,1,10.227,0.098,11.082,0.077,11.029,0.085
1912,2,10.191,0.101,11.071,0.077,11.004,0.084
1912,3,10.037,0.1,11.073,0.077,10.971,0.083
1912,4,10.058,0.089,11.094,0.078,10.976,0.083
1912,5,10.282,0.081,11.079,0.079,10.972,0.083
1912,6,10.319,0.085,11.089,0.077,10.978,0.08
1912,7,10.583,0.075,11.078,0.075,10.987,0.079
1912,8,10.512,0.07,11.138,0.075,10.988,0.079
1912,9,10.646,0.08,11.024,0.074,10.988,0.079
1912,10,10.686,0.089,11.033,0.072,10.972,0.078
1912,11,10.669,0.091,11.024,0.068,10.984,0.079
1912,12,10.74,0.094,11.003,0.068,10.96,0.079
1913,1,10.776,0.098,10.975,0.066,10.92,0.078
1913,2,10.926,0.099,10.966,0.067,10.924,0.078
1913,3,10.968,0.102,10.955,0.065,10.933,0.077
1913,4,10.897,0.104,10.953,0.063,10.916,0.075
1913,5,11.032,0.107,10.971,0.066,10.926,0.073
1913,6,11.046,0.112,10.982,0.067,10.944,0.071
1913,7,11.233,0.113,10.94,0.068,10.941,0.072
1913,8,11.236,0.124,10.933,0.071,10.95,0.072
1913,9,11.333,0.11,10.916,0.07,10.933,0.071
1913,10,11.313,0.099,10.918,0.07,10.953,0.07
1913,11,11.363,0.08,10.9,0.071,10.944,0.07
1913,12,11.417,0.08,10.859,0.069,10.948,0.069
1914,1,11.469,0.079,10.875,0.068,10.947,0.07
1914,2,11.393,0.073,10.883,0.069,10.934,0.07
1914,3,11.435,0.086,10.86,0.07,10.936,0.071
1914,4,11.6,0.107,10.854,0.071,10.947,0.07
1914,5,11.524,0.108,10.881,0.071,10.956,0.07
1914,6,11.224,0.094,10.85,0.07,10.958,0.068
1914,7,10.949,0.084,10.883,0.069,10.966,0.068
1914,8,11.242,0.094,10.873,0.07,10.962,0.067
1914,9,11.068,0.1,10.898,0.071,10.968,0.067
1914,10,11.233,0.098,10.88,0.073,10.967,0.066
1914,11,11.093,0.095,10.83,0.075,10.94,0.065
1914,12,10.94,0.086,10.832,0.072,10.954,0.063
1915,1,10.795,0.069,10.853,0.071,10.952,0.063
1915,2,10.721,0.068,10.861,0.07,10.971,0.064
1915,3,10.715,0.056,10.873,0.07,10.929,0.065
1915,4,10.722,0.058,10.847,0.069,10.897,0.064
1915,5,10.708,0.062,10.86,0.072,10.897,0.064
1915,6,11.001,0.078,10.827,0.074,10.892,0.064
1915,7,10.988,0.101,10.767,0.071,10.886,0.063
1915,8,10.853,0.121,10.806,0.072,10.883,0.063
1915,9,11.092,0.113,10.871,0.073,10.882,0.062
1915,10,10.893,0.112,10.848,0.072,10.877,0.062
1915,11,10.945,0.121,10.854,0.068,10.87,0.062
1915,12,10.955,0.122,10.88,0.067,10.875,0.062
1916,1,11.107,0.118,10.873,0.066,10.881,0.062
1916,2,11.185,0.108,10.865,0.066,10.895,0.065
1916,3,11.143,0.11,10.849,0.067,10.907,0.065
1916,4,10.995,0.12,10.89,0.067,10.911,0.065
1916,5,10.86,0.126,10.848,0.066,10.905,0.065
1916,6,10.662,0.121,10.858,0.064,10.903,0.064
1916,7,10.664,0.12,10.834,0.063,10.912,0.063
1916,8,10.523,0.122,10.858,0.066,10.917,0.063
1916,9,10.35,0.126,10.858,0.067,10.92,0.063
1916,10,10.274,0.129,10.861,0.068,10.931,0.063
1916,11,10.081,0.126,10.849,0.069,10.956,0.062
1916,12,10.109,0.114,10.848,0.067,10.969,0.062
1917,1,10.119,0.101,10.85,0.067,10.978,0.063
1917,2,10.081,0.095,10.854,0.067,10.983,0.063
1917,3,10.106,0.097,10.864,0.065,11.004,0.065
1917,4,10.023,0.094,10.839,0.063,11.003,0.065
1917,5,10.176,0.078,10.801,0.06,11.006,0.064
1917,6,10.204,0.081,10.82,0.06,11.021,0.064
1917,7,9.999,0.064,10.826,0.061,11.024,0.065
1917,8,10.178,0.069,10.804,0.063,11.036,0.065
1917,9,10.512,0.082,10.833,0.064,11.057,0.065
1917,10,10.529,0.075,10.761,0.064,11.065,0.065
